user,churn,age,deposits,purchases_partners,purchases,cc_recommended,cc_application_begin,reward_rate,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly,zodiac_sign_Aquarius,zodiac_sign_Aries,zodiac_sign_Cancer,zodiac_sign_Capricorn,zodiac_sign_Gemini,zodiac_sign_Leo,zodiac_sign_Libra,zodiac_sign_Pisces,zodiac_sign_Sagittarius,zodiac_sign_Scorpio,zodiac_sign_Taurus,zodiac_sign_Virgo
12711,1,25.0,1,29,1,272,10,2.07,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6159,1,26.0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46268,0,27.0,39,85,38,250,42,1.73,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12868,1,38.0,20,0,20,164,31,1.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12578,0,39.0,17,21,17,115,8,1.17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1447,0,46.0,2,100,2,190,13,1.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48295,1,26.0,0,0,0,170,9,1.23,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38433,0,24.0,1,78,1,125,16,1.03,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52820,1,28.0,0,0,0,224,16,1.97,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11922,0,22.0,0,0,0,233,20,2.27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17049,1,33.0,0,0,0,254,32,2.17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34372,0,28.0,1,19,0,30,3,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32632,0,25.0,1,2,1,0,0,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29601,0,37.0,0,73,0,178,7,1.63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10879,1,37.0,22,19,22,151,25,1.47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12131,1,48.0,20,41,20,147,33,1.23,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11328,0,25.0,1,168,0,150,14,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28661,0,46.0,2,69,2,107,6,2.17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64210,1,34.0,0,0,0,1,0,0.16999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69519,1,44.0,0,2,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50742,1,33.0,2,61,2,107,14,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9618,0,25.0,1,250,1,285,30,2.23,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25218,0,47.0,2,87,2,149,27,1.13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
511,1,25.0,7,2,7,97,24,0.77,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
53123,1,26.0,0,22,0,66,4,0.97,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25933,1,30.0,10,22,10,63,12,0.5700000000000001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50552,0,44.0,10,22,10,46,5,0.8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43167,1,55.0,0,0,0,15,3,0.06999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18142,0,47.0,57,101,57,289,43,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27516,0,36.0,0,84,0,196,28,1.37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30797,1,26.0,1,0,1,86,5,0.37,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11270,0,37.0,0,5,0,158,7,2.17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
53757,0,27.0,0,24,0,60,2,0.54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32882,0,25.0,5,119,5,223,7,2.13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25875,1,25.0,0,35,0,72,3,0.83,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44315,1,36.0,0,0,0,233,5,1.6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33825,1,32.0,17,32,14,100,4,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3813,1,33.0,0,0,0,156,2,1.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53082,1,30.0,0,0,0,27,5,0.13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2701,1,32.0,2,91,2,205,26,1.53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
379,0,42.0,1,57,1,145,1,1.4300000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68029,0,29.0,5,11,5,36,7,0.6900000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25926,0,41.0,21,181,20,289,35,2.17,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4815,0,35.0,0,0,0,147,11,1.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32440,0,32.0,9,30,9,55,1,0.7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33525,0,26.0,0,15,0,25,1,0.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57273,1,33.0,0,0,0,86,3,1.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1426,0,24.0,0,3,0,6,0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3146,0,30.0,37,76,37,164,11,1.67,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
50415,1,43.0,0,4,0,6,0,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14371,1,32.0,0,0,0,153,5,1.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19518,0,22.0,11,80,11,203,23,1.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47484,1,19.0,0,0,0,66,15,1.0699999999999998,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15138,0,37.0,0,0,0,251,14,1.83,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38625,0,26.0,32,61,32,171,21,1.4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51025,0,44.0,0,11,0,25,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34329,0,45.0,28,52,27,205,33,1.6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64663,0,30.0,0,3,0,2,1,0.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33289,0,22.0,0,10,0,21,0,0.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,1,41.0,0,0,0,100,8,0.87,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43223,0,36.0,14,61,14,175,12,1.4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11445,0,33.0,0,20,0,50,0,0.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12412,0,47.0,0,0,0,225,55,1.97,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39897,0,41.0,14,15,14,47,3,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9553,0,37.0,0,88,0,166,7,1.53,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9393,0,26.0,0,130,0,283,22,1.97,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5221,0,23.0,15,39,15,51,6,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,0,33.0,11,26,11,48,1,0.47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3354,0,58.0,0,85,0,170,5,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32378,0,32.0,0,0,0,14,2,0.27,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7650,0,57.0,0,0,0,120,22,1.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12002,0,26.0,2,158,2,306,23,1.97,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20467,0,32.0,0,5,0,17,0,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30967,1,37.0,0,34,0,94,2,0.93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45872,0,32.0,0,30,0,183,4,1.7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31058,0,30.0,0,0,0,261,22,2.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35806,1,27.0,0,50,0,188,16,1.13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13127,0,43.0,3,93,3,252,5,1.93,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30556,1,37.0,0,0,0,40,7,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18966,1,25.0,0,0,0,196,19,2.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
52063,1,22.0,0,0,0,12,2,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17819,1,34.0,1,71,1,174,17,1.53,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2934,1,21.0,0,69,0,127,20,1.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39513,0,28.0,0,0,0,80,1,1.33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24986,0,28.0,52,63,49,262,22,1.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5258,0,33.0,1,55,1,196,10,1.5699999999999998,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22636,1,32.0,0,0,0,44,2,1.17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
32311,0,45.0,40,96,40,218,32,1.9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18664,0,39.0,0,144,0,143,19,1.03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34090,0,34.0,0,60,0,201,6,1.67,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13688,0,40.0,0,0,0,232,15,2.6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58576,0,28.0,0,3,0,2,0,0.1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25755,1,37.0,30,69,30,253,24,1.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29060,1,41.0,0,0,0,55,8,0.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52071,1,44.0,0,0,0,207,38,2.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19792,1,21.0,13,57,13,125,17,0.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67721,1,30.0,0,0,0,0,0,0.06999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42365,0,52.0,20,10,20,177,18,1.47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37082,0,20.0,0,7,0,22,9,0.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22861,1,24.0,0,3,0,87,3,0.97,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3075,0,48.0,11,5,11,57,14,0.7,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55021,1,26.0,0,0,0,10,4,0.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8099,1,37.0,2,46,2,76,5,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31523,1,22.0,1,0,1,38,3,0.53,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55796,1,32.0,0,23,0,250,8,2.03,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20968,1,25.0,0,0,0,148,9,1.23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17287,0,23.0,14,35,14,94,3,0.83,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21950,0,22.0,0,84,0,261,2,2.17,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34078,0,42.0,25,26,25,86,9,1.03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24448,1,34.0,0,0,0,162,32,1.33,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14626,1,40.0,0,0,0,227,21,2.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33177,0,62.0,0,0,0,276,39,2.07,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32090,0,28.0,19,89,18,143,15,1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57385,0,31.0,0,6,0,5,2,0.1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
10339,0,40.0,0,0,0,219,88,2.27,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36364,1,29.0,1,60,1,120,6,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27743,1,56.0,0,0,0,44,11,0.5700000000000001,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
615,1,54.0,0,0,0,238,41,2.3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
29779,0,36.0,4,96,4,157,9,1.13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20444,0,25.0,0,67,0,175,23,1.47,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51398,1,25.0,0,49,0,265,3,2.13,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58129,1,20.0,0,0,0,4,3,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64882,0,45.0,0,5,0,5,1,0.13,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66628,1,22.0,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
63574,1,22.0,0,0,0,9,0,0.06999999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11812,0,43.0,9,0,8,293,31,1.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58569,1,25.0,0,1,0,10,1,0.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42568,0,38.0,0,0,0,228,8,2.23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30977,0,22.0,8,28,8,54,6,0.8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53060,0,39.0,0,0,0,220,40,2.07,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25138,0,34.0,3,30,3,76,14,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38552,0,61.0,0,0,0,230,21,2.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65308,0,21.0,0,4,0,12,5,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18338,1,45.0,2,16,2,128,6,1.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
61015,1,19.0,2,6,2,10,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34814,0,49.0,31,113,31,185,19,2.07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56582,0,22.0,3,24,3,57,8,0.92,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16029,1,22.0,1,4,1,63,13,0.73,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9567,1,51.0,0,30,0,108,27,1.2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15361,0,28.0,51,156,50,296,25,2.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9603,0,27.0,0,73,0,153,28,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55217,0,54.0,16,93,16,194,35,1.73,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67778,1,35.0,1,10,0,10,4,0.12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46582,1,35.0,0,0,0,168,11,1.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54373,0,34.0,0,79,0,76,5,0.94,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16743,0,23.0,0,41,0,112,6,0.97,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18665,0,27.0,33,85,31,187,29,1.83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6504,1,25.0,0,0,0,173,11,1.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6928,1,39.0,0,66,0,254,22,1.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38268,0,27.0,0,40,0,265,7,2.37,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34813,0,30.0,0,103,0,221,23,1.4300000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24325,1,50.0,0,9,0,12,2,0.21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25624,1,32.0,0,0,0,66,9,0.93,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
49387,1,32.0,0,0,0,35,1,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
48885,1,24.0,3,53,3,77,6,0.8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57587,1,26.0,0,0,0,2,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47107,1,30.0,0,2,0,40,11,0.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5767,1,37.0,1,44,1,100,6,0.63,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18341,1,27.0,0,0,0,127,35,1.17,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27130,0,22.0,0,23,0,35,4,0.5700000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14980,1,26.0,0,0,0,41,3,0.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53729,1,47.0,0,1,0,44,1,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50131,1,28.0,0,0,0,87,13,0.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54896,0,20.0,1,5,1,20,2,0.16999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24797,0,42.0,0,0,0,174,14,1.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22435,0,40.0,0,36,0,85,6,0.83,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49585,0,40.0,0,27,0,47,1,0.53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37896,0,24.0,9,44,9,105,4,0.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37804,0,25.0,0,1,0,7,1,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45117,0,52.0,0,52,0,159,1,2.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7658,0,22.0,1,75,1,198,6,1.87,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2215,1,21.0,0,27,0,107,5,1.0699999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28593,0,27.0,1,86,0,220,7,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45945,0,30.0,0,17,0,177,4,1.47,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4663,0,32.0,0,0,0,263,50,2.07,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26336,0,34.0,0,59,0,167,2,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2392,0,60.0,60,72,59,280,53,2.23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38762,0,28.0,29,56,29,155,30,1.1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55932,1,20.0,0,12,0,9,0,0.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5841,0,26.0,0,64,0,136,6,1.0699999999999998,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31237,1,34.0,0,95,0,217,16,1.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27370,0,25.0,1,8,1,181,17,2.07,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38040,0,55.0,0,0,0,172,13,2.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39808,0,44.0,1,131,1,175,31,1.73,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65694,1,19.0,1,7,1,15,3,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58477,1,28.0,4,15,4,16,9,1.25,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32148,0,35.0,16,43,15,125,22,1.17,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30144,1,34.0,1,20,1,36,1,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4067,1,39.0,0,2,0,101,15,0.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28994,1,21.0,0,40,0,66,6,0.87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16708,1,25.0,0,0,0,148,4,1.67,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42553,0,47.0,3,80,3,143,19,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57644,0,40.0,0,0,0,32,5,0.37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2376,0,35.0,1,156,1,304,42,2.13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55824,1,28.0,1,8,1,72,0,0.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29742,0,24.0,44,34,44,304,15,2.27,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49405,1,37.0,0,0,0,64,6,1.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19393,0,23.0,0,0,0,135,9,1.53,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
43425,1,25.0,0,0,0,114,9,1.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56672,0,54.0,10,11,10,53,9,0.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
22492,1,26.0,0,96,0,215,24,1.67,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68013,1,27.0,0,24,0,50,1,0.6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6528,1,36.0,11,205,10,223,32,1.33,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24854,1,43.0,0,0,0,200,26,1.93,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31590,1,27.0,0,0,0,172,12,1.97,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
43586,0,37.0,0,1,0,75,4,0.83,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56872,0,27.0,2,5,2,10,0,0.16999999999999998,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22835,0,61.0,0,5,0,18,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61222,1,21.0,5,7,5,2,0,0.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50540,0,33.0,10,28,9,80,9,0.43,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
58585,1,19.0,0,4,0,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4144,0,45.0,0,0,0,172,2,2.07,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17952,0,22.0,31,43,30,157,14,1.4300000000000002,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51013,0,23.0,15,100,15,134,11,1.3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60857,1,24.0,0,1,0,20,0,0.47,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62386,1,47.0,0,9,0,0,0,0.06999999999999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15284,1,37.0,0,0,0,203,7,1.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69188,1,20.0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8610,0,36.0,35,35,34,135,26,1.37,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42370,0,19.0,0,31,0,80,7,0.6900000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63225,0,21.0,0,1,0,1,0,0.03,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26621,0,32.0,0,14,0,24,2,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8160,1,26.0,0,0,0,82,3,0.83,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
17731,1,24.0,0,0,0,28,3,0.5700000000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7410,0,46.0,35,113,35,283,77,2.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44019,0,22.0,3,69,3,158,9,0.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12408,0,27.0,0,31,0,64,6,0.83,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15925,1,19.0,1,26,1,46,1,0.87,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16187,1,26.0,0,5,0,10,0,0.13,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3287,0,28.0,0,126,0,243,15,1.93,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
66181,1,25.0,1,5,1,0,0,0.16999999999999998,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
